ID,Origin,Destination,Dist,CurrentTime,ShortName,Stopped,Route,TimeRange,WestUrl,EastUrl,nDist,nTime
66,5,25,62.2 miles,1 h 9 min,BF_DR,Stopped,I-94 W,1 h 6 min - 1 h 19 min,"https://www.google.com/maps/dir/Sherman+Dr,+Chicago,+IL+60609/199+E+Indiana+Ave,+Kouts,+IN+46347/@41.217452,-87.4662759,87286m/data=!3m1!1e3!4m21!4m20!1m10!1m1!1s0x880e2e8ab2543987:0xfdcf1ab06595c032!2m2!1d-87.6555058!2d41.7967232!3m4!1m2!1d-87.2404542!2d41.3446359!3s0x8811f345b2db6441:0x3f8733817dc16eb!1m5!1m1!1s0x8811867e866ea59f:0x18dd56f7f4a462dd!2m2!1d-87.0246114!2d41.3183005!2m1!2b1!3e0","https://www.google.com/maps/dir/199+E+Indiana+Ave,+Kouts,+IN+46347/Sherman+Dr,+Chicago,+IL+60609/@41.5101636,-87.3085798,62246m/data=!3m1!1e3!4m21!4m20!1m10!1m1!1s0x8811867e866ea59f:0x18dd56f7f4a462dd!2m2!1d-87.0246114!2d41.3183005!3m4!1m2!1d-87.3213305!2d41.4046641!3s0x8811f1ddfba1c58b:0x70f7879c0e04897d!1m5!1m1!1s0x880e2e8ab2543987:0xfdcf1ab06595c032!2m2!1d-87.6555058!2d41.7967232!2m1!2b1!3e0",62.2,69
52,5,25,59.8 miles,1 h 42 min,Sky,Stopped,IN-49 N and I-90 W,1 h 5 min - 1 h 21 min,"https://www.google.com/maps/dir/Sherman+Dr,+Chicago,+IL+60609/199+E+Indiana+Ave,+Kouts,+IN+46347/@41.6570837,-87.5525632,10924m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x880e2e8ab2543987:0xfdcf1ab06595c032!2m2!1d-87.6555058!2d41.7967232!3m4!1m2!1d-87.5193972!2d41.6660078!3s0x8811d8c7efa45113:0x65455df9652b3d6!1m5!1m1!1s0x8811867e866ea59f:0x18dd56f7f4a462dd!2m2!1d-87.0246114!2d41.3183005!3e0","https://www.google.com/maps/dir/199+E+Indiana+Ave,+Kouts,+IN+46347/Sherman+Dr,+Chicago,+IL+60609/@41.6656267,-87.5356856,6489m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x8811867e866ea59f:0x18dd56f7f4a462dd!2m2!1d-87.0246114!2d41.3183005!3m4!1m2!1d-87.5187142!2d41.6648193!3s0x8811d8c7ebe6a1ff:0xb06e5add47ac9775!1m5!1m1!1s0x880e2e8ab2543987:0xfdcf1ab06595c032!2m2!1d-87.6555058!2d41.7967232!3e0",59.8,102
105,5,26,41.5 miles,48 min,BF_DR,Stopped,I-94 W,45 - 57 min,"https://www.google.com/maps/dir/41.7946017,-87.658873/41.5881995,-87.1836656/@41.6338343,-87.5870336,12.75z/data=!4m11!4m10!1m5!3m4!1m2!1d-87.5786029!2d41.5792081!3s0x880e202b1cd1c9f3:0x3893de4e8591ce88!1m0!2m1!2b1!3e0","https://www.google.com/maps/dir/41.5881995,-87.1836656/41.7946017,-87.658873/@41.5880843,-87.5681073,15z/data=!4m11!4m10!1m5!3m4!1m2!1d-87.5783085!2d41.579484!3s0x880e202ba577a13b:0xc5a926f271cd57ce!1m0!2m1!2b1!3e0",41.5,48
55,5,26,34.6 miles,1 h 12 min,Sky,Stopped,I-90 W,38 - 50 min,"https://www.google.com/maps/dir/41.7946017,-87.658873/41.5881995,-87.1836656/@41.6588539,-87.5594082,12.5z/data=!4m9!4m8!1m5!3m4!1m2!1d-87.5197052!2d41.66688!3s0x8811d8c7efa45113:0x65455df9652b3d6!1m0!3e0","https://www.google.com/maps/dir/41.5881995,-87.1836656/41.7946017,-87.658873/@41.6708629,-87.5063058,12z/data=!4m9!4m8!1m5!3m4!1m2!1d-87.5208848!2d41.6709522!3s0x8811d8bf43966913:0x6b98833cdc1c4d67!1m0!3e0",34.6,72
48,6,20,45.7 miles,56 min,BF_DR,Stopped,I-290 W and I-88 W,NA,"https://www.google.com/maps/dir/1803+Freedom+Dr,+Naperville,+IL+60563/41.658386,+-87.559140/@41.7634086,-87.8815925,30762m/data=!3m1!1e3!4m24!4m23!1m15!1m1!1s0x880e56f521b60a85:0x3e03eb88f00fed78!2m2!1d-88.1267321!2d41.8038172!3m4!1m2!1d-87.8072726!2d41.7967895!3s0x880e36f25514e6f3:0xede737897dfe3db1!3m4!1m2!1d-87.6311473!2d41.8331033!3s0x880e2c13aa7e78d5:0x6ae5df0ec19e9175!1m5!1m1!1s0x0:0x0!2m2!1d-87.55914!2d41.658386!3e0","https://www.google.com/maps/dir/41.658386,+-87.559140/1803+Freedom+Dr,+Naperville,+IL+60563/@41.7020247,-87.5711496,30772m/data=!3m1!1e3!4m29!4m28!1m20!1m1!1s0x0:0x0!2m2!1d-87.55914!2d41.658386!3m4!1m2!1d-87.6223447!2d41.7436796!3s0x880e2f523568e6c3:0xe1a0dd985de53644!3m4!1m2!1d-87.6307556!2d41.7944357!3s0x880e2ec7a6daf72d:0x1e0e55b1846cee8a!3m4!1m2!1d-87.6304534!2d41.8306569!3s0x880e2c1a9d561db7:0xc4d655b6b3fe74f0!1m5!1m1!1s0x880e56f521b60a85:0x3e03eb88f00fed78!2m2!1d-88.1267321!2d41.8038172!3e0",45.7,56
124,6,20,49.5 miles,49 min,TRI,Stopped,I-294 N,47 - 57 min,"https://www.google.com/maps/dir/1803+Freedom+Dr,+Naperville,+IL+60563/41.658386,+-87.559140/@41.5954008,-87.7264791,15410m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x880e56f521b60a85:0x3e03eb88f00fed78!2m2!1d-88.1267321!2d41.8038172!3m4!1m2!1d-87.7251295!2d41.6515876!3s0x880e3c9b05144d9f:0xaf5b7e60492537c6!1m5!1m1!1s0x0:0x0!2m2!1d-87.55914!2d41.658386!3e0","https://www.google.com/maps/dir/41.658386,+-87.559140/1803+Freedom+Dr,+Naperville,+IL+60563/@41.6173408,-87.7150337,15415m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x0:0x0!2m2!1d-87.55914!2d41.658386!3m4!1m2!1d-87.7248545!2d41.6516627!3s0x880e3c9b063e3ea1:0x9e9126a7a6727a47!1m5!1m1!1s0x880e56f521b60a85:0x3e03eb88f00fed78!2m2!1d-88.1267321!2d41.8038172!3e0",49.5,49
17,6,20,45.1 miles,1 h 26 min,Sky,Stopped,I-290 W and I-88 W,1 h 1 min - 1 h 59 min,"https://www.google.com/maps/dir/1803+Freedom+Dr,+Naperville,+IL+60563/41.658386,+-87.559140/@41.7317229,-87.5580291,1323m/data=!3m1!1e3!4m24!4m23!1m15!1m1!1s0x880e56f521b60a85:0x3e03eb88f00fed78!2m2!1d-88.1267321!2d41.8038172!3m4!1m2!1d-87.760533!2d41.8712415!3s0x880e336e84b8f451:0xe6ae810c3a261788!3m4!1m2!1d-87.5547442!2d41.7281955!3s0x880e27e4250384c1:0x622b48143bf55696!1m5!1m1!1s0x0:0x0!2m2!1d-87.55914!2d41.658386!3e0","https://www.google.com/maps/dir/41.658386,+-87.559140/1803+Freedom+Dr,+Naperville,+IL+60563/@41.7912823,-87.6808968,30774m/am=t/data=!3m1!1e3!4m24!4m23!1m15!1m1!1s0x0:0x0!2m2!1d-87.55914!2d41.658386!3m4!1m2!1d-87.5553039!2d41.7260036!3s0x880e27e61095d709:0x42072b9361966043!3m4!1m2!1d-87.6303374!2d41.787858!3s0x880e2ec50603f525:0x7ecc6b14c78105af!1m5!1m1!1s0x880e56f521b60a85:0x3e03eb88f00fed78!2m2!1d-88.1267321!2d41.8038172!3e0",45.1,86
148,6,21,55.2 miles,54 min,TRI,Stopped,I-80 W and I-294 N,52 min - 1 h 1 min,"https://www.google.com/maps/dir/1803+Freedom+Dr,+Naperville,+IL+60563/Gleason+Park,+3400+Jefferson+Street,+Gary,+IN+46406/@41.5498174,-87.6059394,73317m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x880e56f521b60a85:0x3e03eb88f00fed78!2m2!1d-88.1267321!2d41.8038172!3m4!1m2!1d-87.7252495!2d41.6518305!3s0x880e3c9b13abcd19:0x3ca3c2c7bf9d6fca!1m5!1m1!1s0x8811e9d33a4155a9:0xd2b45f5dbe15a037!2m2!1d-87.3406427!2d41.5638849!3e0","https://www.google.com/maps/dir/Gleason+Park,+3400+Jefferson+Street,+Gary,+IN+46406/1803+Freedom+Dr,+Naperville,+IL+60563/@41.6266159,-87.7180876,36571m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x8811e9d33a4155a9:0xd2b45f5dbe15a037!2m2!1d-87.3406427!2d41.5638849!3m4!1m2!1d-87.7253698!2d41.6525983!3s0x880e3c9b0d171c53:0x4b1013facc629bae!1m5!1m1!1s0x880e56f521b60a85:0x3e03eb88f00fed78!2m2!1d-88.1267321!2d41.8038172!3e0",55.2,54
16,6,21,67.4 miles,1 h 39 min,BF_DR,Stopped,I-55 S,1 h 21 min - 2 h 15 min,"https://www.google.com/maps/dir/1803+Freedom+Dr,+Naperville,+IL+60563/Gleason+Park,+3400+Jefferson+Street,+Gary,+IN+46406/@41.7912426,-87.6760889,43608m/data=!3m1!1e3!4m21!4m20!1m10!1m1!1s0x880e56f521b60a85:0x3e03eb88f00fed78!2m2!1d-88.1267321!2d41.8038172!3m4!1m2!1d-87.5831642!2d41.6045995!3s0x880e21b215cb5527:0xe384629c3b5917f5!1m5!1m1!1s0x8811e9d33a4155a9:0xd2b45f5dbe15a037!2m2!1d-87.3406427!2d41.5638849!2m1!2b1!3e0","https://www.google.com/maps/dir/Gleason+Park,+3400+Jefferson+Street,+Gary,+IN+46406/1803+Freedom+Dr,+Naperville,+IL+60563/@41.5919938,-87.5468816,15431m/data=!3m1!1e3!4m21!4m20!1m10!1m1!1s0x8811e9d33a4155a9:0xd2b45f5dbe15a037!2m2!1d-87.3406427!2d41.5638849!3m4!1m2!1d-87.5834434!2d41.60235!3s0x880e21b3cf205f3d:0x34f74d26c8c045ca!1m5!1m1!1s0x880e56f521b60a85:0x3e03eb88f00fed78!2m2!1d-88.1267321!2d41.8038172!2m1!2b1!3e0",67.4,99
112,6,21,59.2 miles,1 h 35 min,Sky,Stopped,I-90 W,1 h 10 min - 2 h 13 min,"https://www.google.com/maps/dir/1803+Freedom+Dr,+Naperville,+IL+60563/Gleason+Park,+3400+Jefferson+Street,+Gary,+IN+46406/@41.6434575,-87.588063,73280m/data=!3m1!1e3!4m24!4m23!1m15!1m1!1s0x880e56f521b60a85:0x3e03eb88f00fed78!2m2!1d-88.1267321!2d41.8038172!3m4!1m2!1d-87.8064589!2d41.8736858!3s0x880e34e5fcbcbf55:0x1fe4d27c770a3127!3m4!1m2!1d-87.5195057!2d41.6663151!3s0x8811d8c7efa45113:0x65455df9652b3d6!1m5!1m1!1s0x8811e9d33a4155a9:0xd2b45f5dbe15a037!2m2!1d-87.3406427!2d41.5638849!3e0","https://www.google.com/maps/dir/Gleason+Park,+3400+Jefferson+Street,+Gary,+IN+46406/1803+Freedom+Dr,+Naperville,+IL+60563/@41.6989882,-87.6583658,56395m/am=t/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x8811e9d33a4155a9:0xd2b45f5dbe15a037!2m2!1d-87.3406427!2d41.5638849!3m4!1m2!1d-87.5506759!2d41.7246111!3s0x880e27eff4ff8169:0x281d1652038aba97!1m5!1m1!1s0x880e56f521b60a85:0x3e03eb88f00fed78!2m2!1d-88.1267321!2d41.8038172!3e0",59.2,95
154,6,22,57.0 miles,1 h 7 min,Sky,Stopped,I-90 W,NA,"https://www.google.com/maps/dir/1803+Freedom+Dr,+Naperville,+IL+60563/598+E+Dunes+Hwy,+Gary,+IN+46402/@41.5741523,-87.5148541,36645m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x880e56f521b60a85:0x3e03eb88f00fed78!2m2!1d-88.1267321!2d41.8038172!3m4!1m2!1d-87.8738089!2d41.8707252!3s0x880e4a92ae5615c9:0x53aea358eca47357!1m5!1m1!1s0x8811c24fc629e9c3:0xf804ea068e5e7b8c!2m2!1d-87.329723!2d41.6020873!3e0","https://www.google.com/maps/dir/598+E+Dunes+Hwy,+Gary,+IN+46402/1803+Freedom+Dr,+Naperville,+IL+60563/@41.6763668,-87.7992409,73192m/data=!3m1!1e3!4m29!4m28!1m20!1m1!1s0x8811c24fc629e9c3:0xf804ea068e5e7b8c!2m2!1d-87.329723!2d41.6020873!3m4!1m2!1d-87.5552633!2d41.727964!3s0x880e27e681bb9893:0x5b8bd4837e633814!3m4!1m2!1d-87.5809514!2d41.746399!3s0x880e28880091750f:0xc6d0dfe48b5d59dd!3m4!1m2!1d-87.6291229!2d41.7771188!3s0x880e2ed81c552c19:0x91da38834f8f294f!1m5!1m1!1s0x880e56f521b60a85:0x3e03eb88f00fed78!2m2!1d-88.1267321!2d41.8038172!3e0",57,67
141,6,22,60.0 miles,58 min,TRI,Stopped,I-80 W and I-294 N,57 min - 1 h 7 min,"https://www.google.com/maps/dir/1803+Freedom+Dr,+Naperville,+IL+60563/598+E+Dunes+Hwy,+Gary,+IN+46402/@41.5901625,-87.6815242,30808m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x880e56f521b60a85:0x3e03eb88f00fed78!2m2!1d-88.1267321!2d41.8038172!3m4!1m2!1d-87.6819331!2d41.6084128!3s0x880e22db8fead595:0xdabd79aa1379a502!1m5!1m1!1s0x8811c24fc629e9c3:0xf804ea068e5e7b8c!2m2!1d-87.329723!2d41.6020873!3e0","https://www.google.com/maps/dir/598+E+Dunes+Hwy,+Gary,+IN+46402/1803+Freedom+Dr,+Naperville,+IL+60563/@41.5960671,-87.7079945,7744m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x8811c24fc629e9c3:0xf804ea068e5e7b8c!2m2!1d-87.329723!2d41.6020873!3m4!1m2!1d-87.6808878!2d41.5873944!3s0x880e22bcf09b972d:0xf3baaf959db1292!1m5!1m1!1s0x880e56f521b60a85:0x3e03eb88f00fed78!2m2!1d-88.1267321!2d41.8038172!3e0",60,58
84,6,23,49.5 miles,1 h 4 min,Sky,Stopped,I-90 W,NA,"https://www.google.com/maps/dir/1803+Freedom+Dr,+Naperville,+IL+60563/899+E+Chicago+Ave,+East+Chicago,+IN+46312/@41.6222878,-87.5478977,25909m/data=!3m1!1e3!4m29!4m28!1m20!1m1!1s0x880e56f521b60a85:0x3e03eb88f00fed78!2m2!1d-88.1267321!2d41.8038172!3m4!1m2!1d-87.8789664!2d41.8699971!3s0x880e4af202523f7f:0x27c85d85a91b6cbe!3m4!1m2!1d-87.867566!2d41.8709018!3s0x880e4a9033ac5f9f:0x17dd1645e6cc8b89!3m4!1m2!1d-87.8441937!2d41.8711158!3s0x880e356e4b146355:0x8e14fef42c33a4a7!1m5!1m1!1s0x8811de9e69995165:0xc148f9a2c0dc6d25!2m2!1d-87.4617361!2d41.6292353!3e0","https://www.google.com/maps/dir/899+E+Chicago+Ave,+East+Chicago,+IN+46312/1803+Freedom+Dr,+Naperville,+IL+60563/@41.7954473,-87.7597221,30783m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x8811de9e69995165:0xc148f9a2c0dc6d25!2m2!1d-87.4617361!2d41.6292353!3m4!1m2!1d-87.6305543!2d41.7925283!3s0x880e2ec67ba6a027:0x5b89c040f799bdcf!1m5!1m1!1s0x880e56f521b60a85:0x3e03eb88f00fed78!2m2!1d-88.1267321!2d41.8038172!3e0",49.5,64
36,6,23,55.0 miles,54 min,TRI,Stopped,I-294 N,53 min - 1 h 2 min,"https://www.google.com/maps/dir/1803+Freedom+Dr,+Naperville,+IL+60563/899+E+Chicago+Ave,+East+Chicago,+IN+46312/@41.622529,-87.7105017,25913m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x880e56f521b60a85:0x3e03eb88f00fed78!2m2!1d-88.1267321!2d41.8038172!3m4!1m2!1d-87.6811265!2d41.5864985!3s0x880e22a3113b6913:0x6adcc275b5776b45!1m5!1m1!1s0x8811de9e69995165:0xc148f9a2c0dc6d25!2m2!1d-87.4617361!2d41.6292353!3e0","https://www.google.com/maps/dir/899+E+Chicago+Ave,+East+Chicago,+IN+46312/1803+Freedom+Dr,+Naperville,+IL+60563/@41.6691659,-87.7059338,30974m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x8811de9e69995165:0xc148f9a2c0dc6d25!2m2!1d-87.4617361!2d41.6292353!3m4!1m2!1d-87.6809994!2d41.60519!3s0x880e22c3167997e9:0x76370f4b3f2a3eb4!1m5!1m1!1s0x880e56f521b60a85:0x3e03eb88f00fed78!2m2!1d-88.1267321!2d41.8038172!3e0",55,54
157,6,25,91.4 miles,1 h 43 min,Sky,Stopped,IN-49 N and I-90 W,NA,"https://www.google.com/maps/dir/1803+Freedom+Dr,+Naperville,+IL+60563/199+E+Indiana+Ave,+Kouts,+IN+46347/@41.7019116,-87.693544,30856m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x880e56f521b60a85:0x3e03eb88f00fed78!2m2!1d-88.1267321!2d41.8038172!3m4!1m2!1d-87.8524483!2d41.8709061!3s0x880e3562dcf6dd2d:0x1c14841ecb4211a4!1m5!1m1!1s0x8811867e866ea59f:0x18dd56f7f4a462dd!2m2!1d-87.0246114!2d41.3183005!3e0","https://www.google.com/maps/dir/199+E+Indiana+Ave,+Kouts,+IN+46347/1803+Freedom+Dr,+Naperville,+IL+60563/@41.7471953,-87.5365923,87182m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x8811867e866ea59f:0x18dd56f7f4a462dd!2m2!1d-87.0246114!2d41.3183005!3m4!1m2!1d-87.6129098!2d41.7693862!3s0x880e28d169716601:0xc90a6436ce0d4167!1m5!1m1!1s0x880e56f521b60a85:0x3e03eb88f00fed78!2m2!1d-88.1267321!2d41.8038172!3e0",91.4,103
132,6,25,85.8 miles,1 h 25 min,TRI,Stopped,I-294 N,1 h 22 min - 1 h 35 min,"https://www.google.com/maps/dir/1803+Freedom+Dr,+Naperville,+IL+60563/199+E+Indiana+Ave,+Kouts,+IN+46347/@41.6435841,-87.6452695,21814m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x880e56f521b60a85:0x3e03eb88f00fed78!2m2!1d-88.1267321!2d41.8038172!3m4!1m2!1d-87.6810744!2d41.5851845!3s0x880e22a3a514b61d:0x66c640a73017239a!1m5!1m1!1s0x8811867e866ea59f:0x18dd56f7f4a462dd!2m2!1d-87.0246114!2d41.3183005!3e0","https://www.google.com/maps/dir/199+E+Indiana+Ave,+Kouts,+IN+46347/1803+Freedom+Dr,+Naperville,+IL+60563/@41.6534181,-87.698473,15012m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x8811867e866ea59f:0x18dd56f7f4a462dd!2m2!1d-87.0246114!2d41.3183005!3m4!1m2!1d-87.7240231!2d41.6498912!3s0x880e3c9a6dc2b913:0x2ba1c47930092469!1m5!1m1!1s0x880e56f521b60a85:0x3e03eb88f00fed78!2m2!1d-88.1267321!2d41.8038172!3e0",85.8,85
4,6,26,66.3 miles,1 h 16 min,Sky,Stopped,I-90 W,NA,"https://www.google.com/maps/dir/Freedom+Dr,+Naperville,+IL+60563/41.5881995,-87.1836656/@41.6065226,-87.5237001,11.75z/data=!4m14!4m13!1m10!1m1!1s0x880e56f4ab140e3f:0xa2bceb0e6426ab4d!2m2!1d-88.1257984!2d41.8047989!3m4!1m2!1d-87.8518324!2d41.8706843!3s0x880e35634379f097:0xd4a6e20e28177cf9!1m0!3e0","https://www.google.com/maps/dir/41.5881995,-87.1836656/Freedom+Dr,+Naperville,+IL+60563/@41.7202271,-87.5806642,13.25z/data=!4m14!4m13!1m5!3m4!1m2!1d-87.5688946!2d41.7376671!3s0x880e2879d79dfd2f:0xe6ce00700f3c5da6!1m5!1m1!1s0x880e56f4ab140e3f:0xa2bceb0e6426ab4d!2m2!1d-88.1257984!2d41.8047989!3e0",66.3,76
50,6,26,65.2 miles,1 h 4 min,TRI,Stopped,I-94 W and I-294 N,1 h 2 min - 1 h 13 min,"https://www.google.com/maps/dir/Freedom+Dr,+Naperville,+IL+60563/41.5881995,-87.1836656/@41.5919292,-87.6628938,12.5z/data=!4m14!4m13!1m10!1m1!1s0x880e56f4ab140e3f:0xa2bceb0e6426ab4d!2m2!1d-88.1257984!2d41.8047989!3m4!1m2!1d-87.6802413!2d41.5827598!3s0x880e22a3d5534da5:0x7bac4d26791d66d8!1m0!3e0","https://www.google.com/maps/dir/41.5881995,-87.1836656/Freedom+Dr,+Naperville,+IL+60563/@41.6114698,-87.6425326,11z/data=!4m14!4m13!1m5!3m4!1m2!1d-87.6805791!2d41.5840469!3s0x880e22a3b3a24a81:0xd896bf75bfd98259!1m5!1m1!1s0x880e56f4ab140e3f:0xa2bceb0e6426ab4d!2m2!1d-88.1257984!2d41.8047989!3e0",65.2,64
40,8,20,7.8 miles,24 min,Sky,Stopped,S Torrence Ave,20 - 28 min,"https://www.google.com/maps/dir/875+E+87th+St,+Chicago,+IL+60619/41.658386,+-87.559140/@41.7434454,-87.5981787,5433m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x880e28a08ee8fa79:0xbbb3cf56caa61ee8!2m2!1d-87.60178!2d41.736518!3m4!1m2!1d-87.588416!2d41.7515664!3s0x880e289263c48c93:0x9e9881ae5404b94!1m5!1m1!1s0x0:0x0!2m2!1d-87.55914!2d41.658386!3e0","https://www.google.com/maps/dir/41.658386,+-87.559140/875+E+87th+St,+Chicago,+IL+60619/@41.7078378,-87.5547588,15396m/am=t/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x0:0x0!2m2!1d-87.55914!2d41.658386!3m4!1m2!1d-87.5632983!2d41.7336591!3s0x880e27df11115eeb:0x6681c59a52884dd1!1m5!1m1!1s0x880e28a08ee8fa79:0xbbb3cf56caa61ee8!2m2!1d-87.60178!2d41.736518!3e0",7.8,24
45,8,20,8.1 miles,15 min,BF,Stopped,I-94 W and S Stony Island Ave,14 - 20 min,"https://www.google.com/maps/dir/875+E+87th+St,+Chicago,+IL+60619/41.658386,+-87.559140/@41.6976339,-87.6187709,10889m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x880e28a08ee8fa79:0xbbb3cf56caa61ee8!2m2!1d-87.60178!2d41.736518!3m4!1m2!1d-87.5912248!2d41.7035822!3s0x880e265afb2f82df:0xed8f2224e43eaeed!1m5!1m1!1s0x0:0x0!2m2!1d-87.55914!2d41.658386!3e0","https://www.google.com/maps/dir/41.658386,+-87.559140/875+E+87th+St,+Chicago,+IL+60619/@41.6979353,-87.59328,12945m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x0:0x0!2m2!1d-87.55914!2d41.658386!3m4!1m2!1d-87.586769!2d41.7065232!3s0x880e264fcae5c869:0x23dd144f4f64de94!1m5!1m1!1s0x880e28a08ee8fa79:0xbbb3cf56caa61ee8!2m2!1d-87.60178!2d41.736518!3e0",8.1,15
153,8,21,22.3 miles,35 min,Sky,Stopped,I-90 W,NA,"https://www.google.com/maps/dir/875+E+87th+St,+Chicago,+IL+60619/Gleason+Park,+3400+Jefferson+Street,+Gary,+IN+46406/@41.6675972,-87.6155042,21773m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x880e28a08ee8fa79:0xbbb3cf56caa61ee8!2m2!1d-87.60178!2d41.736518!3m4!1m2!1d-87.5216667!2d41.6724304!3s0x8811d8bfb090161f:0xcba9d526f8b583c3!1m5!1m1!1s0x8811e9d33a4155a9:0xd2b45f5dbe15a037!2m2!1d-87.3406427!2d41.5638849!3e0","https://www.google.com/maps/dir/Gleason+Park,+3400+Jefferson+Street,+Gary,+IN+46406/875+E+87th+St,+Chicago,+IL+60619/@41.6463188,-87.5743721,21801m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x8811e9d33a4155a9:0xd2b45f5dbe15a037!2m2!1d-87.3406427!2d41.5638849!3m4!1m2!1d-87.5222485!2d41.6821049!3s0x8811d892f886e385:0x1d24ce5a9e6e0525!1m5!1m1!1s0x880e28a08ee8fa79:0xbbb3cf56caa61ee8!2m2!1d-87.60178!2d41.736518!3e0",22.3,35
19,8,21,25.6 miles,32 min,BF,Stopped,I-80 W/I-94 W and I-94 W,30 - 38 min,"https://www.google.com/maps/dir/875+E+87th+St,+Chicago,+IL+60619/Gleason+Park,+3400+Jefferson+Street,+Gary,+IN+46406/@41.6003097,-87.4860829,36640m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x880e28a08ee8fa79:0xbbb3cf56caa61ee8!2m2!1d-87.60178!2d41.736518!3m4!1m2!1d-87.5785909!2d41.6414008!3s0x880e20d8ae494f1f:0xe04c790bc9eb5adc!1m5!1m1!1s0x8811e9d33a4155a9:0xd2b45f5dbe15a037!2m2!1d-87.3406427!2d41.5638849!3e0","https://www.google.com/maps/dir/Gleason+Park,+3400+Jefferson+Street,+Gary,+IN+46406/875+E+87th+St,+Chicago,+IL+60619/@41.6426813,-87.5101916,26033m/data=!3m1!1e3!4m19!4m18!1m10!1m1!1s0x8811e9d33a4155a9:0xd2b45f5dbe15a037!2m2!1d-87.3406427!2d41.5638849!3m4!1m2!1d-87.5784026!2d41.6408698!3s0x880e20d8b1a1759d:0x62e8e03b856cf4ca!1m5!1m1!1s0x880e28a08ee8fa79:0xbbb3cf56caa61ee8!2m2!1d-87.60178!2d41.736518!3e0",25.6,32
121,8,22,30.3 miles,37 min,BF,Stopped,I-80 W/I-94 W and I-94 W,34 - 43 min,"https://www.google.com/maps/dir/875+E+87th+St,+Chicago,+IL+60619/598+E+Dunes+Hwy,+Gary,+IN+46402/@41.5691663,-87.4895651,21793m/data=!3m1!1e3!4m21!4m20!1m10!1m1!1s0x880e28a08ee8fa79:0xbbb3cf56caa61ee8!2m2!1d-87.60178!2d41.736518!3m4!1m2!1d-87.5733568!2d41.5771331!3s0x880e20298df22b51:0x5d5b1cfadee4c6d0!1m5!1m1!1s0x8811c24fc629e9c3:0xf804ea068e5e7b8c!2m2!1d-87.329723!2d41.6020873!2m1!2b1!3e0","https://www.google.com/maps/dir/598+E+Dunes+Hwy,+Gary,+IN+46402/875+E+87th+St,+Chicago,+IL+60619/@41.5901617,-87.4812789,17904m/data=!3m1!1e3!4m21!4m20!1m10!1m1!1s0x8811c24fc629e9c3:0xf804ea068e5e7b8c!2m2!1d-87.329723!2d41.6020873!3m4!1m2!1d-87.5764601!2d41.5787337!3s0x880e202ba577a13b:0xc5a926f271cd57ce!1m5!1m1!1s0x880e28a08ee8fa79:0xbbb3cf56caa61ee8!2m2!1d-87.60178!2d41.736518!2m1!2b1!3e0",30.3,37
